wv,removed
4628.07786,0.986888892
4628.08968,0.98122259
4628.1015,0.96428136
4628.11332,0.928219753
4628.12514,0.890693973
4628.13696,0.832381043
4628.14877,0.795965574
4628.16059,0.776627855
4628.17241,0.788163861
4628.18423,0.832825424
4628.19605,0.875402916
4628.20787,0.908766864
4628.21969,0.930499705
4628.23151,0.947362125
4628.24333,0.955298681
4628.25515,0.965907647
4628.26697,0.972221279
4628.27878,0.984639386
4628.2906,0.981917266
4628.30242,0.985649913
4628.31424,0.981306997
4628.32606,0.983034277
4628.33788,0.985889627
4628.3497,0.982221394
4628.36152,0.981368706
4628.37334,0.976713778
4628.38516,0.976050835
4628.39698,0.975308723
4628.4088,0.963388906
4628.42062,0.951677985
4628.43244,0.933310167
4628.44426,0.915381955
4628.45608,0.911043039
4628.4679,0.915054781
4628.47972,0.923848062
4628.49154,0.942021718
4628.50336,0.95435427
4628.51519,0.96037339
4628.52701,0.964285512
4628.53883,0.967803462
4628.55065,0.973048221
4628.56247,0.976513259
4628.57429,0.98569266
4628.58611,0.981384404
4628.59793,0.985631928
4628.60975,0.987858142
4628.62157,0.983996621
4628.6334,0.977844587
4628.64522,0.969825006
4628.65704,0.965920956
4628.66886,0.958744069
4628.68068,0.962434151
4628.6925,0.961037014
4628.70432,0.972285021
4628.71615,0.970299718
4628.72797,0.979101344
4628.73979,0.974295385
4628.75161,0.975122774
4628.76343,0.976042313
4628.77525,0.974685189
4628.78708,0.978262395
4628.7989,0.970955721
4628.81072,0.967116945
4628.82254,0.965923288
4628.83437,0.972080902
4628.84619,0.960219641
4628.85801,0.961969366
4628.86983,0.953311678
4628.88165,0.959981902
4628.89348,0.958009478
4628.9053,0.963029717
4628.91712,0.966247666
4628.92895,0.96210657
4628.94077,0.966292408
4628.95259,0.968322407
4628.96441,0.980577765
4628.97624,0.989473977
4628.98806,0.999843139
4628.99988,0.99187684
4629.01171,0.988896148
4629.02353,0.982741177
4629.03535,0.972776158
4629.04718,0.966842578
4629.059,0.954728338
4629.07082,0.957601654
4629.08265,0.953895413
4629.09447,0.969196692
4629.10629,0.973598986
4629.11812,0.981005988
4629.12994,0.987985221
4629.14177,0.990011877
4629.15359,0.98953109
4629.16541,0.986113763
4629.17724,0.980781345
4629.18906,0.978959474
4629.20089,0.968952044
4629.21271,0.95361364
4629.22453,0.9290414
4629.23636,0.90024384
4629.24818,0.855621274
4629.26001,0.79333125
4629.27183,0.698744136
4629.28366,0.602164567
4629.29548,0.493779775
4629.30731,0.39420955
4629.31913,0.314642761
4629.33095,0.27312125
4629.34278,0.256959367
4629.3546,0.282877131
4629.36643,0.338575188
4629.37825,0.425455672
4629.39008,0.517986034
4629.4019,0.62023386
4629.41373,0.701160448
4629.42556,0.780117092
4629.43738,0.837886024
4629.44921,0.878941946
4629.46103,0.908738975
4629.47286,0.923381155
4629.48468,0.92583215
4629.49651,0.922647443
4629.50833,0.917005773
4629.52016,0.905441861
4629.53199,0.89802455
4629.54381,0.898179372
4629.55564,0.913466033
4629.56746,0.930789688
4629.57929,0.944887634
4629.59112,0.954120689
4629.60294,0.972745607
4629.61477,0.977404038
4629.62659,0.981345004
4629.63842,0.984478588
4629.65025,0.979737671
4629.66207,0.980131296
4629.6739,0.975633115
4629.68573,0.973829273
4629.69755,0.976823315
4629.70938,0.980421802
4629.72121,0.981999336
4629.73303,0.983951088
4629.74486,0.984546188
4629.75669,0.973958567
4629.76851,0.966494729
4629.78034,0.963277822
4629.79217,0.958936187
4629.804,0.967916314
4629.81582,0.964643777
4629.82765,0.966486618
4629.83948,0.971884261
4629.85131,0.967127267
4629.86313,0.965268493
4629.87496,0.963576985
4629.88679,0.9646753
4629.89862,0.960798931
4629.91044,0.952430331
4629.92227,0.962239851
4629.9341,0.954892933
4629.94593,0.956827377
4629.95776,0.953997946
4629.96958,0.955220111
4629.98141,0.95803352
4629.99324,0.960709179
4630.00507,0.960699433
4630.0169,0.950273369
4630.02872,0.9370086
4630.04055,0.904535066
4630.05238,0.851020865
4630.06421,0.765774938
4630.07604,0.649412829
4630.08787,0.518223128
4630.0997,0.400756438
4630.11152,0.318296285
4630.12335,0.279566377
4630.13518,0.300912709
4630.14701,0.382778099
4630.15884,0.503437199
4630.17067,0.631925481
4630.1825,0.745934181
4630.19433,0.822443896
4630.20616,0.882249265
4630.21799,0.921840356
4630.22982,0.947062458
4630.24165,0.958766478
4630.25347,0.981997925
4630.2653,0.988507542
4630.27713,0.991160621
4630.28896,0.994756441
4630.30079,0.995134533
4630.31262,0.991276004
4630.32445,0.995578083
4630.33628,0.991743127
4630.34811,0.985576615
4630.35994,0.989741557
4630.37177,0.984954649
4630.3836,0.986164785
4630.39543,0.985532661
4630.40726,0.985672013
4630.41909,0.984721962
4630.43092,0.982062793
4630.44276,0.977400492
4630.45459,0.975948552
4630.46642,0.971979377
4630.47825,0.958243288
4630.49008,0.952335814
4630.50191,0.928975336
4630.51374,0.91256222
4630.52557,0.871700696
4630.5374,0.8392722
4630.54923,0.816042886
4630.56106,0.808320119
4630.57289,0.827005343
4630.58473,0.865919297
4630.59656,0.894164913
4630.60839,0.926665565
4630.62022,0.956072122
4630.63205,0.969706715
4630.64388,0.979669318
4630.65571,0.985901775
4630.66755,0.995678506
4630.67938,0.99453819
4630.69121,0.992889575
4630.70304,0.988853339
4630.71487,0.989244102
4630.7267,0.983951912
4630.73854,0.97714811
4630.75037,0.967405188
4630.7622,0.957356186
4630.77403,0.949719652
4630.78587,0.954634482
4630.7977,0.961273301
4630.80953,0.966766933
4630.82136,0.979921135
4630.83319,0.981446639
4630.84503,0.984446807
4630.85686,0.985529598
4630.86869,0.990592382
4630.88053,0.988839011
4630.89236,0.987345702
4630.90419,0.988308856
4630.91602,0.990209218
4630.92786,0.988917561
4630.93969,0.988309773
4630.95152,0.985270109
4630.96336,0.982879983
4630.97519,0.967432256
4630.98702,0.953389177
4630.99886,0.936656259
4631.01069,0.91881444
4631.02252,0.91767945
4631.03436,0.919660421
4631.04619,0.922171079
4631.05802,0.927377787
4631.06986,0.938678732
4631.08169,0.944978337
4631.09352,0.954011717
4631.10536,0.965302373
4631.11719,0.97060937
4631.12903,0.975882705
4631.14086,0.977665255
4631.15269,0.980005773
4631.16453,0.975155919
4631.17636,0.973460016
4631.1882,0.97426766
4631.20003,0.973034709
4631.21187,0.973506606
4631.2237,0.978621635
4631.23553,0.980368319
4631.24737,0.98511143
4631.2592,0.981480615
4631.27104,0.986066284
4631.28287,0.989893941
4631.29471,0.988041028
4631.30654,0.984903802
4631.31838,0.988964796
4631.33021,0.993100773
4631.34205,1.000476654
4631.35388,0.998430531
4631.36572,0.999383067
4631.37755,0.996378464
4631.38939,0.999568837
4631.40122,0.998993722
4631.41306,0.987663684
4631.4249,0.977259324
4631.43673,0.949534792
4631.44857,0.930785726
4631.4604,0.899855033
4631.47224,0.870814039
4631.48407,0.858678897
4631.49591,0.862480779
4631.50775,0.891687557
4631.51958,0.916411074
4631.53142,0.944133164
4631.54325,0.967370747
4631.55509,0.980756732
4631.56693,0.994925043
4631.57876,0.995394105
4631.5906,0.998577211
4631.60244,1.00135165
4631.61427,1.000971885
4631.62611,1.000053396
4631.63794,1.000077548
4631.64978,0.994225633
4631.66162,0.992986196
4631.67345,0.993793766
4631.68529,0.988740538
4631.69713,0.986304891
4631.70897,0.992879469
4631.7208,0.991551395
4631.73264,0.993036912
4631.74448,0.996145041
4631.75631,0.993750537
4631.76815,0.997054458
4631.77999,0.999740041
4631.79183,0.994105216
4631.80366,1.000785787
4631.8155,1.005281881
4631.82734,0.999699982
4631.83918,0.994063403
4631.85101,0.990668137
4631.86285,0.993414556
4631.87469,0.99248836
4631.88653,0.98486749
4631.89836,0.984378947
4631.9102,0.983643524
4631.92204,0.977091823
4631.93388,0.97602631
4631.94572,0.975099236
4631.95756,0.975918687
4631.96939,0.978340518
4631.98123,0.976702494
4631.99307,0.975989148
4632.00491,0.983361277
4632.01675,0.977407596
4632.02859,0.983365482
4632.04042,0.981385863
4632.05226,0.978387613
4632.0641,0.96941396
4632.07594,0.959506383
4632.08778,0.943931762
4632.09962,0.91547775
4632.11146,0.880873058
4632.1233,0.850656047
4632.13514,0.831434684
4632.14697,0.83278002
4632.15881,0.854846369
4632.17065,0.88850179
4632.18249,0.915642515
4632.19433,0.943049223
4632.20617,0.965743469
4632.21801,0.979623451
4632.22985,0.991141204
4632.24169,0.994728352
4632.25353,0.998569519
4632.26537,0.997014837
4632.27721,0.993376113
4632.28905,0.988436503
4632.30089,0.981558314
4632.31273,0.975496471
4632.32457,0.967962
4632.33641,0.962854371
4632.34825,0.968631463
4632.36009,0.979816513
4632.37193,0.981012871
4632.38377,0.984150267
4632.39561,0.989079795
4632.40745,0.985210417
4632.41929,0.984844526
4632.43113,0.985141971
4632.44297,0.982805542
4632.45481,0.981463117
4632.46666,0.975684496
4632.4785,0.981726916
4632.49034,0.987503789
4632.50218,0.987766921
4632.51402,0.994401252
4632.52586,0.993821708
4632.5377,0.991667999
4632.54954,0.994297367
4632.56138,0.995070767
4632.57323,0.989756073
4632.58507,0.990337427
4632.59691,0.978703339
4632.60875,0.977714034
4632.62059,0.968635717
4632.63243,0.965453767
4632.64428,0.962415842
4632.65612,0.966968624
4632.66796,0.97169261
4632.6798,0.973963489
4632.69164,0.981404932
4632.70348,0.981526712
4632.71533,0.974684448
4632.72717,0.972144506
4632.73901,0.955565902
4632.75085,0.927900732
4632.7627,0.873824144
4632.77454,0.795828957
4632.78638,0.700831733
4632.79822,0.601128649
4632.81007,0.51897469
4632.82191,0.470290725
4632.83375,0.462510876
4632.84559,0.473077331
4632.85744,0.468357682
4632.86928,0.434209851
4632.88112,0.371042461
4632.89297,0.302373625
4632.90481,0.246915655
4632.91665,0.228563121
4632.92849,0.257244927
4632.94034,0.341007598
4632.95218,0.472493252
4632.96402,0.60964591
4632.97587,0.732002533
4632.98771,0.81729093
4632.99956,0.878856899
4633.0114,0.904682709
4633.02324,0.927917007
4633.03509,0.933847588
4633.04693,0.940798181
4633.05877,0.942431315
4633.07062,0.953696261
4633.08246,0.960538356
4633.09431,0.963196367
4633.10615,0.96797929
4633.11799,0.972808906
4633.12984,0.976312351
4633.14168,0.977534236
4633.15353,0.974163279
4633.16537,0.976537151
4633.17722,0.975635953
4633.18906,0.974303858
4633.2009,0.960505552
4633.21275,0.947622922
4633.22459,0.915718245
4633.23644,0.890576363
4633.24828,0.878709375
4633.26013,0.876840324
4633.27197,0.890965975
4633.28382,0.913948257
4633.29566,0.933716794
4633.30751,0.953327499
4633.31935,0.971808183
4633.3312,0.980610175
4633.34304,0.986139016
4633.35489,0.985744523
4633.36674,0.99253072
4633.37858,0.983625168
4633.39043,0.992707046
4633.40227,0.991853598
4633.41412,0.992493352
4633.42596,0.999791853
4633.43781,1.001605658
4633.44965,1.004065441
4633.4615,1.000543585
4633.47335,0.993934478
4633.48519,0.993307839
4633.49704,0.986605639
4633.50888,0.985797142
4633.52073,0.986415586
4633.53258,0.980124496
4633.54442,0.978533347
4633.55627,0.974486281
4633.56812,0.983741746
4633.57996,0.982512889
4633.59181,0.981795794
4633.60366,0.983529892
4633.6155,0.984962722
4633.62735,0.987503937
4633.6392,0.980603431
4633.65104,0.974518569
4633.66289,0.959305526
4633.67474,0.945421702
4633.68658,0.921948841
4633.69843,0.897604685
4633.71028,0.872188967
4633.72213,0.845737243
4633.73397,0.818366083
4633.74582,0.797573907
4633.75767,0.784396683
4633.76952,0.791486741
4633.78136,0.802390638
4633.79321,0.828953631
4633.80506,0.849280388
4633.81691,0.882083694
4633.82875,0.908576084
4633.8406,0.934690822
4633.85245,0.951220274
4633.8643,0.957573407
4633.87615,0.964758574
4633.88799,0.966673577
4633.89984,0.967032812
4633.91169,0.963652796
4633.92354,0.960668779
4633.93539,0.957422812
4633.94724,0.945452916
4633.95908,0.936714553
4633.97093,0.916080369
4633.98278,0.888245161
4633.99463,0.861534224
4634.00648,0.823644431
4634.01833,0.765619427
4634.03018,0.691847502
4634.04202,0.608038063
4634.05387,0.528964488
4634.06572,0.470026439
4634.07757,0.451020583
4634.08942,0.479069721
4634.10127,0.546329983
4634.11312,0.639786186
4634.12497,0.719504041
4634.13682,0.786036002
4634.14867,0.835039431
4634.16052,0.870412689
4634.17237,0.896801542
4634.18422,0.921054837
4634.19607,0.939732856
4634.20791,0.948633763
4634.21976,0.948340031
4634.23161,0.947932464
4634.24346,0.949699086
4634.25531,0.950139548
4634.26716,0.952180176
4634.27901,0.962392545
4634.29086,0.969497124
4634.30271,0.968636854
4634.31457,0.973885646
4634.32642,0.975372589
4634.33827,0.972635015
4634.35012,0.973190568
4634.36197,0.976519274
4634.37382,0.981449056
4634.38567,0.983428699
4634.39752,0.986595242
4634.40937,0.987176138
4634.42122,0.990978141
4634.43307,0.988813086
4634.44492,0.996549877
4634.45677,0.994828775
4634.46862,0.99965861
4634.48048,1.001735966
4634.49233,1.004258679
4634.50418,1.00255347
4634.51603,1.001015011
4634.52788,0.996130748
4634.53973,0.99547161
4634.55158,0.991263069
4634.56343,0.977501345
4634.57529,0.97114677
4634.58714,0.962223797
4634.59899,0.955090966
4634.61084,0.946001372
4634.62269,0.941153545
4634.63455,0.931710979
4634.6464,0.905644131
4634.65825,0.873214146
4634.6701,0.816939323
4634.68195,0.750828061
4634.69381,0.683257386
4634.70566,0.635122639
4634.71751,0.616967826
4634.72936,0.645946946
4634.74122,0.69623959
4634.75307,0.759940823
4634.76492,0.826246588
4634.77677,0.8721851
4634.78863,0.908998228
4634.80048,0.930534708
4634.81233,0.948047581
4634.82418,0.94854989
4634.83604,0.946899019
4634.84789,0.94458083
4634.85974,0.935366187
4634.8716,0.938419307
4634.88345,0.941512853
4634.8953,0.95180314
4634.90716,0.965226454
4634.91901,0.974475092
4634.93086,0.9865489
4634.94272,0.98676213
4634.95457,0.994426443
4634.96642,0.991116837
4634.97828,0.99410671
4634.99013,0.990601876
4635.00198,0.994900428
4635.01384,0.992582521
4635.02569,0.997247436
4635.03755,0.995901136
4635.0494,0.995479725
4635.06125,0.997006256
4635.07311,0.997764314
4635.08496,0.998457446
4635.09682,0.995028034
4635.10867,0.991118621
4635.12053,0.983838416
4635.13238,0.975146961
4635.14423,0.959575619
4635.15609,0.955686727
4635.16794,0.94491934
4635.1798,0.944372297
4635.19165,0.943301798
4635.20351,0.951353487
4635.21536,0.959242491
4635.22722,0.967262485
4635.23907,0.965528315
4635.25093,0.950532678
4635.26278,0.927463192
4635.27464,0.89784845
4635.28649,0.864303984
4635.29835,0.832746203
4635.3102,0.819235377
4635.32206,0.824952035
4635.33391,0.844161516
4635.34577,0.875232618
4635.35763,0.898640903
4635.36948,0.930062502
4635.38134,0.945844288
4635.39319,0.957857216
4635.40505,0.962227757
4635.4169,0.968902079
4635.42876,0.972680183
4635.44062,0.974426043
4635.45247,0.98326387
4635.46433,0.986259336
4635.47619,0.986054794
4635.48804,0.983950817
4635.4999,0.974155025
4635.51175,0.952155494
4635.52361,0.932710732
4635.53547,0.917466535
4635.54732,0.895388369
4635.55918,0.889623226
4635.57104,0.872937277
4635.58289,0.863512231
4635.59475,0.846813256
4635.60661,0.831351417
4635.61846,0.83122876
4635.63032,0.845738447
4635.64218,0.871650127
4635.65404,0.901418015
4635.66589,0.921214752
4635.67775,0.945089939
4635.68961,0.957132321
4635.70146,0.967924004
4635.71332,0.97688839
4635.72518,0.981569056
4635.73704,0.977823462
4635.74889,0.968799647
4635.76075,0.960082718
4635.77261,0.929281292
4635.78447,0.87183911
4635.79633,0.791882241
4635.80818,0.684504607
4635.82004,0.56899594
4635.8319,0.463609238
4635.84376,0.404290096
4635.85562,0.403346605
4635.86747,0.470601846
4635.87933,0.575052854
4635.89119,0.695684846
4635.90305,0.797715086
4635.91491,0.867615423
4635.92677,0.922534905
4635.93862,0.947054274
4635.95048,0.965127443
4635.96234,0.975324777
4635.9742,0.978908401
4635.98606,0.984857899
4635.99792,0.981187334
4636.00978,0.985924047
4636.02164,0.987326229
4636.0335,0.985447057
4636.04535,0.984441566
4636.05721,0.988439776
4636.06907,0.995543479
4636.08093,0.996767644
4636.09279,0.996566118
4636.10465,0.991833201
4636.11651,0.991199117
4636.12837,0.985642207
4636.14023,0.985503687
4636.15209,0.979043126
4636.16395,0.974309357
4636.17581,0.970984279
4636.18767,0.972628802
4636.19953,0.969755362
4636.21139,0.970860452
4636.22325,0.968943604
4636.23511,0.970639734
4636.24697,0.966183631
4636.25883,0.951411781
4636.27069,0.930489488
4636.28255,0.894920158
4636.29441,0.852865701
4636.30627,0.80947168
4636.31813,0.783624232
4636.32999,0.784968474
4636.34185,0.806771193
4636.35371,0.839351783
4636.36557,0.885618817
4636.37743,0.918865575
4636.3893,0.939187207
4636.40116,0.957797114
4636.41302,0.972530487
4636.42488,0.978750151
4636.43674,0.983560284
4636.4486,0.984454289
4636.46046,0.990874684
4636.47232,0.993798871
4636.48418,0.983909934
4636.49605,0.990767911
4636.50791,0.993150726
4636.51977,0.989356149
4636.53163,0.989606372
4636.54349,0.98451945
4636.55535,0.984003123
4636.56722,0.989190725
4636.57908,0.982723843
4636.59094,0.985945102
4636.6028,0.986818787
4636.61466,0.988820116
4636.62653,0.974815114
4636.63839,0.963963673
4636.65025,0.957515294
4636.66211,0.942476515
4636.67397,0.934161949
4636.68584,0.939738286
4636.6977,0.946461439
4636.70956,0.964555513
4636.72142,0.973733186
4636.73329,0.981305194
4636.74515,0.985693282
4636.75701,0.990227348
4636.76888,0.992956924
4636.78074,0.998568261
4636.7926,0.999131037
4636.80446,1.001044857
4636.81633,0.999092648
4636.82819,0.994896864
4636.84005,0.996296506
4636.85192,0.994603737
4636.86378,0.989695239
4636.87564,0.991622387
4636.88751,0.984082715
4636.89937,0.977790378
4636.91123,0.970002576
4636.9231,0.967163958
4636.93496,0.965333439
4636.94683,0.967735893
4636.95869,0.969112125
4636.97055,0.9690779
4636.98242,0.968688521
4636.99428,0.963952632
4637.00614,0.961938447
4637.01801,0.953133602
4637.02987,0.949515753
4637.04174,0.945378155
4637.0536,0.946327235
4637.06547,0.95289018
4637.07733,0.964148602
4637.08919,0.959181517
4637.10106,0.961259086
4637.11292,0.950431546
4637.12479,0.9223179
4637.13665,0.878254834
4637.14852,0.821390779
4637.16038,0.76771822
4637.17225,0.735974159
4637.18411,0.738015032
4637.19598,0.760958747
4637.20784,0.810225168
4637.21971,0.859809963
4637.23157,0.893923415
4637.24344,0.924952175
4637.2553,0.935371919
4637.26717,0.943466567
4637.27903,0.943450474
4637.2909,0.942408652
4637.30277,0.948616828
4637.31463,0.951600451
4637.3265,0.956608482
4637.33836,0.951648152
4637.35023,0.957411631
4637.36209,0.952290184
4637.37396,0.937385081
4637.38583,0.930228798
4637.39769,0.902381191
4637.40956,0.868615304
4637.42142,0.821241584
4637.43329,0.756401966
4637.44516,0.671888121
4637.45702,0.572042014
4637.46889,0.465038101
4637.48076,0.365047895
4637.49262,0.28964756
4637.50449,0.251775395
4637.51636,0.255128752
4637.52822,0.310881111
4637.54009,0.411090376
4637.55196,0.526737145
4637.56382,0.63675839
4637.57569,0.729443394
4637.58756,0.795546139
4637.59942,0.841014151
4637.61129,0.876414939
4637.62316,0.892938033
4637.63503,0.909548328
4637.64689,0.919748859
4637.65876,0.925508324
4637.67063,0.929862086
4637.6825,0.930613034
4637.69436,0.916591248
4637.70623,0.897410395
4637.7181,0.863011739
4637.72997,0.82039356
4637.74183,0.781985706
4637.7537,0.751067678
4637.76557,0.749664601
4637.77744,0.773274563
4637.78931,0.803276956
4637.80117,0.841144632
4637.81304,0.861282815
4637.82491,0.8645573
4637.83678,0.854710309
4637.84865,0.830222335
4637.86052,0.806467462
4637.87238,0.796069104
4637.88425,0.797721629
4637.89612,0.809107212
4637.90799,0.822466779
4637.91986,0.823602449
4637.93173,0.802913432
4637.9436,0.745499313
4637.95546,0.655660163
4637.96733,0.559905362
4637.9792,0.449558676
4637.99107,0.352191112
4638.00294,0.285125625
4638.01481,0.258001312
4638.02668,0.283927625
4638.03855,0.361477656
4638.05042,0.47677599
4638.06229,0.598983272
4638.07416,0.705962636
4638.08603,0.786840031
4638.0979,0.841387571
4638.10977,0.876891966
4638.12164,0.902335843
4638.13351,0.920434591
4638.14538,0.934072391
4638.15725,0.948215514
4638.16912,0.955911144
4638.18099,0.96299201
4638.19286,0.967318949
4638.20473,0.970220837
4638.2166,0.971366444
4638.22847,0.975892666
4638.24034,0.978554783
4638.25221,0.981078988
4638.26408,0.985449712
4638.27595,0.987993131
4638.28782,0.988211833
4638.29969,0.991863701
4638.31156,0.990573021
4638.32343,0.996081477
4638.3353,1.003924247
4638.34717,0.995003776
4638.35904,1.000439411
4638.37091,0.994607174
4638.38279,0.994361719
4638.39466,0.987118326
4638.40653,0.99075977
4638.4184,0.985920364
4638.43027,0.98688914
4638.44214,0.984277472
4638.45401,0.98129955
4638.46588,0.974008011
4638.47776,0.953573906
4638.48963,0.936118537
4638.5015,0.913708703
4638.51337,0.89399951
4638.52524,0.885959963
4638.53711,0.900029826
4638.54899,0.917848253
4638.56086,0.936183729
4638.57273,0.957010821
4638.5846,0.978297841
4638.59648,0.979817156
4638.60835,0.98927134
4638.62022,0.994260699
4638.63209,0.992601404
4638.64396,0.988978901
4638.65584,0.983128576
4638.66771,0.980680919
4638.67958,0.979645619
4638.69145,0.977829129
4638.70333,0.977071304
4638.7152,0.97743218
4638.72707,0.984055687
4638.73895,0.986827215
4638.75082,0.996179757
4638.76269,0.998829501
4638.77456,0.998475984
4638.78644,1.000698531
4638.79831,0.997119619
4638.81018,0.998456615
4638.82206,1.001634297
4638.83393,0.999750674
4638.8458,0.998516695
4638.85768,0.995011957
4638.86955,0.986517004
4638.88143,0.97370369
4638.8933,0.959604185
4638.90517,0.933619099
4638.91705,0.90033004
4638.92892,0.858319894
4638.94079,0.829419509
4638.95267,0.814128677
4638.96454,0.819183356
4638.97642,0.84755504
4638.98829,0.883239935
4639.00017,0.920151954
4639.01204,0.941971854
4639.02391,0.963504131
4639.03579,0.973657868
4639.04766,0.980674082
4639.05954,0.989176462
4639.07141,0.987863219
4639.08329,0.990400148
4639.09516,0.98158177
4639.10704,0.983757051
4639.11891,0.97572901
4639.13079,0.97431465
4639.14266,0.972618662
4639.15454,0.966662444
4639.16641,0.969951275
4639.17829,0.976163314
4639.19016,0.97752325
4639.20204,0.974579427
4639.21391,0.981080451
4639.22579,0.974185986
4639.23766,0.977690867
4639.24954,0.96953105
4639.26141,0.966332395
4639.27329,0.956296162
4639.28517,0.938084904
4639.29704,0.906941907
4639.30892,0.850034561
4639.32079,0.771717949
4639.33267,0.678684335
4639.34454,0.592420054
4639.35642,0.532689278
4639.3683,0.52215266
4639.38017,0.56342104
4639.39205,0.641591982
4639.40393,0.730877343
4639.4158,0.802222772
4639.42768,0.859722663
4639.43955,0.892376707
4639.45143,0.90006875
4639.46331,0.889001885
4639.47518,0.864229938
4639.48706,0.831438121
4639.49894,0.808872063
4639.51082,0.808534012
4639.52269,0.822943638
4639.53457,0.851779372
4639.54645,0.880292566
4639.55832,0.907704888
4639.5702,0.909734607
4639.58208,0.90695798
4639.59395,0.882263999
4639.60583,0.839229196
4639.61771,0.772630835
4639.62959,0.692141378
4639.64146,0.61119763
4639.65334,0.547431158
4639.66522,0.529897957
4639.6771,0.561798906
4639.68898,0.629918839
4639.70085,0.722096046
4639.71273,0.795420252
4639.72461,0.861402681
4639.73649,0.91241258
4639.74836,0.941489914
4639.76024,0.957766689
4639.77212,0.976339865
4639.784,0.987591746
4639.79588,0.993370925
4639.80776,0.995389062
4639.81963,0.996820273
4639.83151,0.987773733
4639.84339,0.982643552
4639.85527,0.97095783
4639.86715,0.943117256
4639.87903,0.902341008
4639.89091,0.84485164
4639.90279,0.772133235
4639.91466,0.684777524
4639.92654,0.613578464
4639.93842,0.578421125
4639.9503,0.589744827
4639.96218,0.646851339
4639.97406,0.722422065
4639.98594,0.801328181
4639.99782,0.861984591
4640.0097,0.90557043
4640.02158,0.927506837
4640.03346,0.943303289
4640.04534,0.950118135
4640.05722,0.958753202
4640.0691,0.956634578
4640.08098,0.960597867
4640.09286,0.954335576
4640.10474,0.956005862
4640.11662,0.957445488
4640.1285,0.956337424
4640.14038,0.961950791
4640.15226,0.959856756
4640.16414,0.957555377
4640.17602,0.955875986
4640.1879,0.951799705
4640.19978,0.942912829
4640.21166,0.919938944
4640.22354,0.886678098
4640.23542,0.834711775
4640.2473,0.757450449
4640.25918,0.675380043
4640.27106,0.599585069
4640.28294,0.552454238
4640.29482,0.556170613
4640.3067,0.603114549
4640.31858,0.676965329
4640.33046,0.759825629
4640.34235,0.825779488
4640.35423,0.873934917
4640.36611,0.908207316
4640.37799,0.925179237
4640.38987,0.929540951
4640.40175,0.932241006
4640.41363,0.930617893
4640.42552,0.934942221
4640.4374,0.932744545
4640.44928,0.92922031
4640.46116,0.918281466
4640.47304,0.904911291
4640.48492,0.887564953
4640.49681,0.877400079
4640.50869,0.880188115
4640.52057,0.892159059
4640.53245,0.911428853
4640.54433,0.930671328
4640.55622,0.943398363
4640.5681,0.95856687
4640.57998,0.971412505
4640.59186,0.978588126
4640.60375,0.984645207
4640.61563,0.989212961
4640.62751,0.988078415
4640.63939,0.987876886
4640.65128,0.9882232
4640.66316,0.986576577
4640.67504,0.981033941
4640.68692,0.97999008
4640.69881,0.979830603
4640.71069,0.973450927
4640.72257,0.970831516
4640.73446,0.97696862
4640.74634,0.970716719
4640.75822,0.971061333
4640.77011,0.966841086
4640.78199,0.964451834
4640.79387,0.955294529
4640.80576,0.954578082
4640.81764,0.953360446
4640.82952,0.94576429
4640.84141,0.947671148
4640.85329,0.944367816
4640.86518,0.937959916
4640.87706,0.936648538
4640.88894,0.927548889
4640.90083,0.921112179
4640.91271,0.91355781
4640.9246,0.908345118
4640.93648,0.90552531
4640.94836,0.906908033
4640.96025,0.900946751
4640.97213,0.903036494
4640.98402,0.906749431
4640.9959,0.914617413
4641.00779,0.914260389
4641.01967,0.923114121
4641.03155,0.92298925
4641.04344,0.92661668
4641.05532,0.933136782
4641.06721,0.939836893
4641.07909,0.941493582
4641.09098,0.939978177
4641.10286,0.940484386
4641.11475,0.934863985
4641.12663,0.928248787
4641.13852,0.906995078
4641.1504,0.886319397
4641.16229,0.848359156
4641.17418,0.807335512
4641.18606,0.758311895
4641.19795,0.720652015
4641.20983,0.705547619
4641.22172,0.712683836
4641.2336,0.737836973
4641.24549,0.773316321
4641.25737,0.808905798
4641.26926,0.840780535
4641.28115,0.864967261
4641.29303,0.883717458
4641.30492,0.895441676
4641.3168,0.909610376
4641.32869,0.921934077
4641.34058,0.926229841
4641.35246,0.930406519
4641.36435,0.934488806
4641.37624,0.936896967
4641.38812,0.940232479
4641.40001,0.938880464
4641.4119,0.943191752
4641.42378,0.94417923
4641.43567,0.947211633
4641.44756,0.945958748
4641.45944,0.944162603
4641.47133,0.94554161
4641.48322,0.949712586
4641.4951,0.948828526
4641.50699,0.950845665
4641.51888,0.952052213
4641.53076,0.957958129
4641.54265,0.962267439
4641.55454,0.959947465
4641.56643,0.97044311
4641.57831,0.977185647
4641.5902,0.978955262
4641.60209,0.986194288
4641.61398,0.986048023
4641.62586,0.992242634
4641.63775,0.982883546
4641.64964,0.984113329
4641.66153,0.979765882
4641.67342,0.974789894
4641.6853,0.980392599
4641.69719,0.982166507
4641.70908,0.987521569
4641.72097,0.987999141
4641.73286,0.997410892
4641.74474,0.99216959
4641.75663,0.999456736
4641.76852,0.999621048
4641.78041,1.000147346
4641.7923,0.999004972
4641.80419,1.002445897
4641.81608,1.002538073
4641.82796,1.004343054
4641.83985,1.003844912
4641.85174,1.002816904
4641.86363,1.000794713
4641.87552,1.008712177
4641.88741,1.008035089
